
============================================================
📊 VISUALIZACIÓN DE RESULTADOS DEL MODELO
============================================================

🔵 Estado del modelo: OPTIMAL
💰 Valor objetivo (ganancia neta): $2,001,369.62

📈 DESGLOSE ECONÓMICO:
  - Ingresos por venta: $3,781,989.57
  - Costo de cosecha: $1,521,191.23
  - Costo de instalacion: $240,000.00
  - Costo de transporte: $6,228.73
  - Costo de construccion_caminos: $13,200.00

🔧 VARIABLES RELEVANTES:

  🔸 Faena Cosechada (x):
    - Faena 2 → Hectarea 2, máquina skidder, período 14, cosecha: 1.00 
    - Faena 18 → Hectarea 23, máquina skidder, período 4, cosecha: 692.80 m3
    - Faena 177 → Hectarea 177, máquina skidder, período 3, cosecha: 265.00 m3
    - Faena 177 → Hectarea 182, máquina skidder, período 1, cosecha: 295.60 m3
    - Faena 177 → Hectarea 187, máquina skidder, período 3, cosecha: 307.75 m3
    - Faena 63 → Hectarea 52, máquina torre, período 18, cosecha: 672.70 m3
    - Faena 63 → Hectarea 65, máquina torre, período 13, cosecha: 40.00 m3
    - Faena 63 → Hectarea 65, máquina torre, período 15, cosecha: 40.00 m3
    - Faena 63 → Hectarea 65, máquina torre, período 16, cosecha: 360.30 m3
    - Faena 63 → Hectarea 65, máquina torre, período 17, cosecha: 40.00 m3
    - Faena 63 → Hectarea 65, máquina torre, período 18, cosecha: 40.00 m3
    - Faena 63 → Hectarea 66, máquina torre, período 15, cosecha: 40.00 m3
    - Faena 63 → Hectarea 66, máquina torre, período 18, cosecha: 563.80 m3
    - Faena 63 → Hectarea 67, máquina torre, período 14, cosecha: 40.00 m3
    - Faena 63 → Hectarea 67, máquina torre, período 16, cosecha: 40.00 m3
    - Faena 63 → Hectarea 67, máquina torre, período 17, cosecha: 499.80 m3
    - Faena 63 → Hectarea 67, máquina torre, período 18, cosecha: 40.00 m3
    - Faena 63 → Hectarea 69, máquina torre, período 13, cosecha: 40.00 m3
    - Faena 63 → Hectarea 69, máquina torre, período 14, cosecha: 40.00 m3
    - Faena 63 → Hectarea 69, máquina torre, período 15, cosecha: 40.00 m3
    - Faena 63 → Hectarea 69, máquina torre, período 17, cosecha: 40.00 m3
    - Faena 63 → Hectarea 69, máquina torre, período 18, cosecha: 429.10 m3
    - Faena 63 → Hectarea 70, máquina torre, período 14, cosecha: 557.60 m3
    - Faena 63 → Hectarea 70, máquina torre, período 16, cosecha: 40.00 m3
    - Faena 63 → Hectarea 70, máquina torre, período 18, cosecha: 40.00 m3
    - Faena 63 → Hectarea 74, máquina torre, período 13, cosecha: 40.00 m3
    - Faena 63 → Hectarea 74, máquina torre, período 14, cosecha: 40.00 m3
    - Faena 63 → Hectarea 74, máquina torre, período 15, cosecha: 40.00 m3
    - Faena 63 → Hectarea 74, máquina torre, período 16, cosecha: 354.40 m3
    - Faena 63 → Hectarea 74, máquina torre, período 17, cosecha: 40.00 m3
    - Faena 63 → Hectarea 74, máquina torre, período 18, cosecha: 40.00 m3
    - Faena 120 → Hectarea 113, máquina skidder, período 3, cosecha: 534.50 m3
    - Faena 120 → Hectarea 114, máquina skidder, período 5, cosecha: 656.20 m3
    - Faena 120 → Hectarea 115, máquina skidder, período 5, cosecha: 533.60 m3
    - Faena 120 → Hectarea 60, máquina skidder, período 6, cosecha: 617.90 m3
    - Faena 120 → Hectarea 116, máquina skidder, período 1, cosecha: 653.80 m3
    - Faena 120 → Hectarea 117, máquina skidder, período 3, cosecha: 670.40 m3
    - Faena 120 → Hectarea 64, máquina skidder, período 2, cosecha: 587.00 m3
    - Faena 120 → Hectarea 125, máquina skidder, período 2, cosecha: 612.20 m3
    - Faena 120 → Hectarea 126, máquina skidder, período 2, cosecha: 566.40 m3
    - Faena 179 → Hectarea 179, máquina skidder, período 4, cosecha: 504.70 m3
    - Faena 179 → Hectarea 179, máquina skidder, período 5, cosecha: 40.00 m3
    - Faena 179 → Hectarea 171, máquina skidder, período 2, cosecha: 647.20 m3
    - Faena 179 → Hectarea 172, máquina skidder, período 1, cosecha: 554.20 m3
    - Faena 179 → Hectarea 118, máquina skidder, período 3, cosecha: 535.40 m3
    - Faena 179 → Hectarea 173, máquina skidder, período 1, cosecha: 673.80 m3
    - Faena 179 → Hectarea 174, máquina skidder, período 2, cosecha: 604.70 m3
    - Faena 179 → Hectarea 175, máquina skidder, período 3, cosecha: 657.40 m3
    - Faena 179 → Hectarea 176, máquina skidder, período 1, cosecha: 561.20 m3
    - Faena 179 → Hectarea 176, máquina skidder, período 3, cosecha: 40.00 m3
    - Faena 179 → Hectarea 178, máquina skidder, período 4, cosecha: 569.40 m3
    - Faena 179 → Hectarea 180, máquina skidder, período 4, cosecha: 574.40 m3
    - Faena 179 → Hectarea 181, máquina skidder, período 2, cosecha: 519.10 m3
    - Faena 179 → Hectarea 183, máquina skidder, período 2, cosecha: 639.50 m3
    - Faena 179 → Hectarea 184, máquina skidder, período 1, cosecha: 40.00 m3
    - Faena 179 → Hectarea 184, máquina skidder, período 5, cosecha: 525.30 m3
    - Faena 179 → Hectarea 185, máquina skidder, período 1, cosecha: 633.20 m3
    - Faena 179 → Hectarea 185, máquina skidder, período 5, cosecha: 40.00 m3
    - Faena 179 → Hectarea 186, máquina skidder, período 1, cosecha: 551.30 m3
    - Faena 25 → Hectarea 25, máquina skidder, período 14, cosecha: 383.46 m3
    - Faena 25 → Hectarea 24, máquina skidder, período 16, cosecha: 663.30 m3
    - Faena 25 → Hectarea 26, máquina skidder, período 18, cosecha: 700.90 m3
    - Faena 25 → Hectarea 27, máquina skidder, período 13, cosecha: 40.00 m3
    - Faena 25 → Hectarea 27, máquina skidder, período 15, cosecha: 546.90 m3
    - Faena 25 → Hectarea 29, máquina skidder, período 15, cosecha: 590.90 m3
    - Faena 25 → Hectarea 30, máquina skidder, período 15, cosecha: 699.80 m3
    - Faena 25 → Hectarea 31, máquina skidder, período 13, cosecha: 401.91 m3
    - Faena 187 → Hectarea 189, máquina skidder, período 14, cosecha: 606.60 m3
    - Faena 187 → Hectarea 190, máquina skidder, período 14, cosecha: 40.00 m3
    - Faena 187 → Hectarea 190, máquina skidder, período 15, cosecha: 585.90 m3
    - Faena 187 → Hectarea 191, máquina skidder, período 13, cosecha: 333.25 m3
    - Faena 187 → Hectarea 194, máquina skidder, período 13, cosecha: 531.20 m3
    - Faena 187 → Hectarea 195, máquina skidder, período 14, cosecha: 321.45 m3
    - Faena 127 → Hectarea 120, máquina skidder, período 16, cosecha: 495.70 m3
    - Faena 127 → Hectarea 121, máquina skidder, período 17, cosecha: 557.60 m3
    - Faena 127 → Hectarea 122, máquina skidder, período 13, cosecha: 603.70 m3
    - Faena 127 → Hectarea 123, máquina skidder, período 17, cosecha: 618.30 m3
    - Faena 127 → Hectarea 124, máquina skidder, período 16, cosecha: 575.70 m3
    - Faena 127 → Hectarea 188, máquina skidder, período 13, cosecha: 766.40 m3
    - Faena 127 → Hectarea 192, máquina skidder, período 13, cosecha: 628.40 m3
    - Faena 131 → Hectarea 131, máquina skidder, período 3, cosecha: 638.10 m3
    - Faena 131 → Hectarea 127, máquina skidder, período 2, cosecha: 574.00 m3
    - Faena 131 → Hectarea 128, máquina skidder, período 3, cosecha: 593.70 m3
    - Faena 131 → Hectarea 129, máquina skidder, período 3, cosecha: 636.30 m3
    - Faena 131 → Hectarea 130, máquina skidder, período 2, cosecha: 466.30 m3
    - Faena 131 → Hectarea 132, máquina skidder, período 2, cosecha: 582.70 m3
    - Faena 131 → Hectarea 133, máquina skidder, período 1, cosecha: 615.80 m3
    - Faena 131 → Hectarea 134, máquina skidder, período 1, cosecha: 552.40 m3
    - Faena 131 → Hectarea 135, máquina skidder, período 1, cosecha: 622.60 m3
    - Faena 131 → Hectarea 136, máquina skidder, período 5, cosecha: 588.30 m3
    - Faena 131 → Hectarea 200, máquina skidder, período 1, cosecha: 607.10 m3
    - Faena 194 → Hectarea 193, máquina skidder, período 14, cosecha: 557.10 m3
    - Faena 194 → Hectarea 193, máquina skidder, período 17, cosecha: 40.00 m3
    - Faena 194 → Hectarea 196, máquina skidder, período 17, cosecha: 559.90 m3
    - Faena 194 → Hectarea 197, máquina skidder, período 17, cosecha: 640.50 m3
    - Faena 194 → Hectarea 198, máquina skidder, período 16, cosecha: 661.50 m3
    - Faena 194 → Hectarea 199, máquina skidder, período 13, cosecha: 139.55 m3
    - Faena 194 → Hectarea 199, máquina skidder, período 15, cosecha: 40.00 m3
    - Faena 34 → Hectarea 28, máquina skidder, período 15, cosecha: 466.55 m3
    - Faena 34 → Hectarea 31, máquina skidder, período 17, cosecha: 40.00 m3
    - Faena 34 → Hectarea 32, máquina skidder, período 13, cosecha: 672.80 m3
    - Faena 34 → Hectarea 33, máquina skidder, período 15, cosecha: 474.90 m3
    - Faena 34 → Hectarea 33, máquina skidder, período 18, cosecha: 40.00 m3
    - Faena 37 → Hectarea 37, máquina skidder, período 6, cosecha: 426.16 m3
    - Faena 37 → Hectarea 34, máquina skidder, período 4, cosecha: 424.13 m3
    - Faena 37 → Hectarea 35, máquina skidder, período 5, cosecha: 40.00 m3
    - Faena 37 → Hectarea 35, máquina skidder, período 6, cosecha: 572.90 m3
    - Faena 37 → Hectarea 36, máquina skidder, período 4, cosecha: 40.00 m3
    - Faena 37 → Hectarea 36, máquina skidder, período 6, cosecha: 536.00 m3
    - Faena 37 → Hectarea 38, máquina skidder, período 6, cosecha: 623.10 m3
    - Faena 37 → Hectarea 39, máquina skidder, período 6, cosecha: 670.60 m3
    - Faena 37 → Hectarea 40, máquina skidder, período 4, cosecha: 382.34 m3
    - Faena 37 → Hectarea 41, máquina skidder, período 3, cosecha: 40.00 m3
    - Faena 37 → Hectarea 41, máquina skidder, período 4, cosecha: 625.70 m3
    - Faena 37 → Hectarea 42, máquina skidder, período 4, cosecha: 40.00 m3
    - Faena 37 → Hectarea 42, máquina skidder, período 6, cosecha: 569.50 m3
    - Faena 37 → Hectarea 44, máquina skidder, período 5, cosecha: 598.60 m3
    - Faena 137 → Hectarea 137, máquina skidder, período 16, cosecha: 40.00 m3
    - Faena 137 → Hectarea 137, máquina skidder, período 17, cosecha: 569.30 m3
    - Faena 137 → Hectarea 76, máquina skidder, período 13, cosecha: 40.00 m3
    - Faena 137 → Hectarea 76, máquina skidder, período 16, cosecha: 608.10 m3
    - Faena 137 → Hectarea 138, máquina skidder, período 13, cosecha: 40.00 m3
    - Faena 137 → Hectarea 138, máquina skidder, período 14, cosecha: 40.00 m3
    - Faena 137 → Hectarea 138, máquina skidder, período 16, cosecha: 562.40 m3
    - Faena 137 → Hectarea 139, máquina skidder, período 15, cosecha: 580.60 m3
    - Faena 137 → Hectarea 139, máquina skidder, período 16, cosecha: 40.00 m3
    - Faena 137 → Hectarea 139, máquina skidder, período 18, cosecha: 40.00 m3
    - Faena 137 → Hectarea 141, máquina skidder, período 14, cosecha: 529.30 m3
    - Faena 137 → Hectarea 141, máquina skidder, período 15, cosecha: 40.00 m3
    - Faena 203 → Hectarea 203, máquina skidder, período 1, cosecha: 672.20 m3
    - Faena 203 → Hectarea 201, máquina skidder, período 2, cosecha: 664.40 m3
    - Faena 203 → Hectarea 202, máquina skidder, período 2, cosecha: 571.40 m3
    - Faena 203 → Hectarea 205, máquina skidder, período 1, cosecha: 40.00 m3
    - Faena 203 → Hectarea 205, máquina skidder, período 6, cosecha: 552.30 m3
    - Faena 203 → Hectarea 206, máquina skidder, período 1, cosecha: 541.60 m3
    - Faena 203 → Hectarea 206, máquina skidder, período 6, cosecha: 40.00 m3
    - Faena 203 → Hectarea 207, máquina skidder, período 2, cosecha: 40.00 m3
    - Faena 203 → Hectarea 207, máquina skidder, período 4, cosecha: 391.90 m3
    - Faena 203 → Hectarea 210, máquina skidder, período 1, cosecha: 605.50 m3
    - Faena 91 → Hectarea 91, máquina skidder, período 2, cosecha: 638.60 m3
    - Faena 91 → Hectarea 78, máquina skidder, período 1, cosecha: 632.50 m3
    - Faena 91 → Hectarea 79, máquina skidder, período 2, cosecha: 482.40 m3
    - Faena 91 → Hectarea 79, máquina skidder, período 5, cosecha: 40.00 m3
    - Faena 91 → Hectarea 79, máquina skidder, período 6, cosecha: 40.00 m3
    - Faena 91 → Hectarea 80, máquina skidder, período 1, cosecha: 510.40 m3
    - Faena 91 → Hectarea 81, máquina skidder, período 2, cosecha: 597.20 m3
    - Faena 91 → Hectarea 81, máquina skidder, período 3, cosecha: 40.00 m3
    - Faena 91 → Hectarea 82, máquina skidder, período 1, cosecha: 649.50 m3
    - Faena 91 → Hectarea 83, máquina skidder, período 4, cosecha: 644.60 m3
    - Faena 91 → Hectarea 84, máquina skidder, período 4, cosecha: 660.40 m3
    - Faena 91 → Hectarea 92, máquina skidder, período 5, cosecha: 553.70 m3
    - Faena 96 → Hectarea 96, máquina skidder, período 6, cosecha: 509.55 m3
    - Faena 96 → Hectarea 85, máquina skidder, período 1, cosecha: 570.80 m3
    - Faena 96 → Hectarea 86, máquina skidder, período 6, cosecha: 574.40 m3
    - Faena 96 → Hectarea 87, máquina skidder, período 14, cosecha: 532.80 m3
    - Faena 96 → Hectarea 88, máquina skidder, período 18, cosecha: 655.10 m3
    - Faena 96 → Hectarea 93, máquina skidder, período 6, cosecha: 614.00 m3
    - Faena 96 → Hectarea 94, máquina skidder, período 1, cosecha: 560.70 m3
    - Faena 96 → Hectarea 95, máquina skidder, período 6, cosecha: 536.30 m3
    - Faena 96 → Hectarea 89, máquina skidder, período 15, cosecha: 473.62 m3
    - Faena 96 → Hectarea 90, máquina skidder, período 15, cosecha: 502.57 m3
    - Faena 96 → Hectarea 97, máquina skidder, período 6, cosecha: 509.55 m3
    - Faena 96 → Hectarea 98, máquina skidder, período 5, cosecha: 437.93 m3
    - Faena 147 → Hectarea 140, máquina skidder, período 18, cosecha: 593.20 m3
    - Faena 147 → Hectarea 142, máquina skidder, período 14, cosecha: 590.20 m3
    - Faena 147 → Hectarea 143, máquina skidder, período 16, cosecha: 645.80 m3
    - Faena 147 → Hectarea 144, máquina skidder, período 14, cosecha: 40.00 m3
    - Faena 147 → Hectarea 144, máquina skidder, período 15, cosecha: 555.20 m3
    - Faena 147 → Hectarea 145, máquina skidder, período 14, cosecha: 589.30 m3
    - Faena 147 → Hectarea 145, máquina skidder, período 17, cosecha: 40.00 m3
    - Faena 147 → Hectarea 208, máquina skidder, período 17, cosecha: 589.40 m3
    - Faena 147 → Hectarea 146, máquina skidder, período 16, cosecha: 486.75 m3
    - Faena 147 → Hectarea 148, máquina skidder, período 14, cosecha: 473.25 m3
    - Faena 147 → Hectarea 149, máquina skidder, período 15, cosecha: 362.46 m3
    - Faena 148 → Hectarea 204, máquina skidder, período 2, cosecha: 530.30 m3
    - Faena 148 → Hectarea 209, máquina skidder, período 3, cosecha: 631.10 m3

  🔸 Faenas Instaladas (mu):
    - Nodo 2, máquina skidder, período 2
    - Nodo 16, máquina skidder, período 1
    - Nodo 18, máquina skidder, período 1
    - Nodo 25, máquina skidder, período 2
    - Nodo 34, máquina skidder, período 2
    - Nodo 37, máquina skidder, período 1
    - Nodo 63, máquina torre, período 2
    - Nodo 91, máquina skidder, período 1
    - Nodo 96, máquina skidder, período 1
    - Nodo 96, máquina skidder, período 2
    - Nodo 100, máquina skidder, período 2
    - Nodo 112, máquina skidder, período 1
    - Nodo 112, máquina skidder, período 2
    - Nodo 120, máquina skidder, período 1
    - Nodo 127, máquina skidder, período 2
    - Nodo 131, máquina skidder, período 1
    - Nodo 137, máquina skidder, período 2
    - Nodo 147, máquina skidder, período 2
    - Nodo 148, máquina skidder, período 1
    - Nodo 160, máquina skidder, período 2
    - Nodo 177, máquina skidder, período 1
    - Nodo 179, máquina skidder, período 1
    - Nodo 187, máquina skidder, período 2
    - Nodo 194, máquina skidder, período 2
    - Nodo 203, máquina skidder, período 1

🛣️ INFRAESTRUCTURA DE CAMINOS:

  🔸 Construcción de caminos (y):
    - Construido: 2 ↔ 46 en período 1
    - Construido: 14 ↔ 18 en período 1
    - Construido: 15 ↔ 14 en período 1
    - Construido: 16 ↔ 15 en período 1
    - Construido: 18 ↔ 22 en período 1
    - Construido: 22 ↔ 25 en período 1
    - Construido: 25 ↔ 28 en período 1
    - Construido: 28 ↔ 31 en período 1
    - Construido: 31 ↔ 34 en período 1
    - Construido: 34 ↔ 37 en período 1
    - Construido: 37 ↔ 38 en período 1
    - Construido: 38 ↔ 41 en período 1
    - Construido: 41 ↔ 42 en período 1
    - Construido: 42 ↔ 85 en período 1
    - Construido: 46 ↔ 47 en período 1
    - Construido: 47 ↔ 99 en período 1
    - Construido: 63 ↔ 67 en período 2
    - Construido: 67 ↔ 68 en período 2
    - Construido: 68 ↔ 122 en período 2
    - Construido: 85 ↔ 86 en período 1
    - Construido: 86 ↔ 91 en período 1
    - Construido: 96 ↔ 97 en período 1
    - Construido: 97 ↔ 98 en período 1
    - Construido: 98 ↔ 146 en período 1
    - Construido: 99 ↔ 100 en período 1
    - Construido: 100 ↔ 104 en período 2
    - Construido: 104 ↔ 108 en período 2
    - Construido: 108 ↔ 112 en período 1
    - Construido: 110 ↔ 170 en período 1
    - Construido: 112 ↔ 110 en período 1
    - Construido: 112 ↔ 110 en período 2
    - Construido: 114 ↔ 112 en período 1
    - Construido: 117 ↔ 114 en período 1
    - Construido: 120 ↔ 117 en período 1
    - Construido: 122 ↔ 123 en período 2
    - Construido: 123 ↔ 126 en período 2
    - Construido: 126 ↔ 130 en período 1
    - Construido: 127 ↔ 126 en período 1
    - Construido: 130 ↔ 134 en período 1
    - Construido: 131 ↔ 130 en período 1
    - Construido: 134 ↔ 138 en período 1
    - Construido: 137 ↔ 138 en período 2
    - Construido: 138 ↔ 141 en período 1
    - Construido: 141 ↔ 144 en período 1
    - Construido: 144 ↔ 147 en período 1
    - Construido: 146 ↔ 147 en período 1
    - Construido: 148 ↔ 147 en período 1
    - Construido: 160 ↔ 164 en período 1
    - Construido: 163 ↔ 172 en período 1
    - Construido: 164 ↔ 167 en período 1
    - Construido: 167 ↔ 168 en período 1
    - Construido: 168 ↔ 169 en período 1
    - Construido: 170 ↔ 163 en período 1
    - Construido: 172 ↔ 167 en período 1
    - Construido: 174 ↔ 172 en período 1
    - Construido: 177 ↔ 169 en período 1
    - Construido: 179 ↔ 174 en período 1
    - Construido: 182 ↔ 177 en período 1
    - Construido: 186 ↔ 187 en período 1
    - Construido: 187 ↔ 182 en período 1
    - Construido: 190 ↔ 186 en período 1
    - Construido: 194 ↔ 190 en período 1
    - Construido: 198 ↔ 194 en período 1
    - Construido: 203 ↔ 198 en período 1

✅ Resultados guardados correctamente
